referrer,views_total,views_unique
Google,173,51
github.com,62,15
yandex.ru,19,1
Bing,14,6
index.ros.org,11,4
cn.bing.com,6,4
search.brave.com,5,1
ya.ru,4,1
chatgpt.com,3,3
pypi.org,3,2
