time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-07 00:00:00+00:00,74.0,67.0,19,7
2024-05-08 00:00:00+00:00,69.0,55.0,29,11
2024-05-09 00:00:00+00:00,87.0,81.0,46,9
2024-05-10 00:00:00+00:00,114.0,100.0,39,13
2024-05-11 00:00:00+00:00,98.0,87.0,4,4
2024-05-12 00:00:00+00:00,65.0,61.0,3,3
2024-05-13 00:00:00+00:00,121.0,96.0,49,12
2024-05-14 00:00:00+00:00,61.0,41.0,24,12
2024-05-15 00:00:00+00:00,44.0,15.0,88,9
2024-05-16 00:00:00+00:00,31.0,15.0,18,9
2024-05-17 00:00:00+00:00,102.0,91.0,23,11
2024-05-18 00:00:00+00:00,4.0,4.0,8,4
2024-05-19 00:00:00+00:00,3.0,3.0,21,1
2024-05-20 00:00:00+00:00,7.0,7.0,19,9
2024-05-21 00:00:00+00:00,,,13,4
