time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-28 00:00:00+00:00,148,50,20,7
2025-05-29 00:00:00+00:00,100,53,45,38
2025-05-30 00:00:00+00:00,68,48,38,14
2025-05-31 00:00:00+00:00,25,23,11,6
2025-06-01 00:00:00+00:00,101,30,6,3
2025-06-02 00:00:00+00:00,171,55,24,10
2025-06-03 00:00:00+00:00,208,59,53,16
2025-06-04 00:00:00+00:00,65,50,49,14
2025-06-05 00:00:00+00:00,120,54,45,14
2025-06-06 00:00:00+00:00,67,41,20,13
2025-06-07 00:00:00+00:00,33,31,10,2
2025-06-08 00:00:00+00:00,29,28,4,4
2025-06-09 00:00:00+00:00,38,33,5,4
2025-06-10 00:00:00+00:00,57,48,69,12
2025-06-11 00:00:00+00:00,11,7,2,2
