time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-05 00:00:00+00:00,70,9,20,6
2024-11-06 00:00:00+00:00,210,21,26,10
2024-11-07 00:00:00+00:00,15,9,11,7
2024-11-08 00:00:00+00:00,7,7,112,15
2024-11-09 00:00:00+00:00,2,2,5,3
2024-11-10 00:00:00+00:00,17,8,1,1
2024-11-11 00:00:00+00:00,14,8,105,14
2024-11-12 00:00:00+00:00,9,5,54,13
2024-11-13 00:00:00+00:00,9,8,41,14
2024-11-14 00:00:00+00:00,99,8,36,7
2024-11-15 00:00:00+00:00,13,7,45,14
2024-11-16 00:00:00+00:00,5,4,13,6
2024-11-17 00:00:00+00:00,3,1,2,2
2024-11-18 00:00:00+00:00,20,14,49,9
2024-11-19 00:00:00+00:00,3,2,2,2
