referrer,views_total,views_unique
Google,2724,628
github.com,592,132
Bing,195,70
cn.bing.com,122,54
Baidu,85,18
chatgpt.com,51,23
index.ros.org,46,15
DuckDuckGo,44,14
link.zhihu.com,42,13
pypi.org,42,8
