referrer,views_total,views_unique
Google,3137,874
github.com,652,157
Bing,332,101
cn.bing.com,169,79
yandex.ru,74,5
DuckDuckGo,63,23
leggedrobotics.github.io,54,10
Baidu,51,29
chatgpt.com,47,16
gitcode.com,41,8
