referrer,views_total,views_unique
Google,4512,981
github.com,852,201
Bing,308,85
cn.bing.com,198,79
DuckDuckGo,79,24
search.brave.com,77,8
pypi.org,59,19
index.ros.org,57,21
Baidu,43,22
yandex.ru,30,10
