referrer,views_total,views_unique
Google,3862,911
github.com,664,174
Bing,211,43
chatgpt.com,106,31
cn.bing.com,77,25
pypi.org,52,12
DuckDuckGo,44,20
index.ros.org,37,15
search.brave.com,37,9
ecosia.org,29,4
