referrer,views_total,views_unique
Google,6136,811
github.com,1584,254
Bing,506,60
t.co,426,157
cn.bing.com,140,58
yandex.ru,64,6
DuckDuckGo,54,13
Baidu,48,22
pypi.org,42,11
statics.teams.cdn.office.net,29,9
