time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-31 00:00:00+00:00,187.0,101.0,551,102
2025-02-01 00:00:00+00:00,205.0,84.0,314,81
2025-02-02 00:00:00+00:00,116.0,70.0,393,70
2025-02-03 00:00:00+00:00,434.0,128.0,774,167
2025-02-04 00:00:00+00:00,256.0,126.0,864,184
2025-02-05 00:00:00+00:00,292.0,140.0,725,226
2025-02-06 00:00:00+00:00,340.0,181.0,753,193
2025-02-07 00:00:00+00:00,322.0,151.0,788,197
2025-02-08 00:00:00+00:00,87.0,58.0,299,121
2025-02-09 00:00:00+00:00,131.0,98.0,201,97
2025-02-10 00:00:00+00:00,380.0,93.0,772,201
2025-02-11 00:00:00+00:00,386.0,142.0,1010,255
2025-02-12 00:00:00+00:00,,,977,279
2025-02-13 00:00:00+00:00,248.0,59.0,914,243
2025-02-14 00:00:00+00:00,38.0,27.0,245,80
