referrer,views_total,views_unique
Google,5334,859
github.com,1059,196
Bing,656,80
cn.bing.com,230,47
yandex.ru,141,11
search.brave.com,103,4
DuckDuckGo,58,20
Baidu,57,23
pypi.org,52,11
link.csdn.net,48,13
