referrer,views_total,views_unique
Google,6339,734
github.com,1445,234
Bing,661,64
t.co,421,157
cn.bing.com,104,50
yandex.ru,65,7
Baidu,50,20
pypi.org,49,14
leggedrobotics.github.io,41,9
DuckDuckGo,33,10
