time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-03 00:00:00+00:00,61,35,247,60
2025-05-04 00:00:00+00:00,65,39,452,105
2025-05-05 00:00:00+00:00,215,86,702,174
2025-05-06 00:00:00+00:00,198,126,931,260
2025-05-07 00:00:00+00:00,209,174,963,279
2025-05-08 00:00:00+00:00,592,356,871,251
2025-05-09 00:00:00+00:00,283,191,754,220
2025-05-10 00:00:00+00:00,58,45,381,111
2025-05-11 00:00:00+00:00,73,46,359,132
2025-05-12 00:00:00+00:00,214,143,751,301
2025-05-13 00:00:00+00:00,239,102,882,287
2025-05-14 00:00:00+00:00,448,122,1047,290
2025-05-15 00:00:00+00:00,362,212,656,242
2025-05-16 00:00:00+00:00,236,128,706,239
2025-05-17 00:00:00+00:00,7,7,66,37
