referrer,views_total,views_unique
Google,5956,793
github.com,1098,189
Bing,221,52
cn.bing.com,93,41
DuckDuckGo,51,15
t.co,31,13
pypi.org,27,7
statics.teams.cdn.office.net,25,4
oceanhero.today,25,1
index.ros.org,19,14
