referrer,views_total,views_unique
Google,5310,1025
github.com,1466,214
Bing,605,80
cn.bing.com,218,51
yandex.ru,101,8
Baidu,93,29
leggedrobotics.github.io,63,12
DuckDuckGo,60,14
search.brave.com,60,7
com.google.android.gm,59,8
