time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-08 00:00:00+00:00,34,32,205,75
2025-06-09 00:00:00+00:00,255,127,736,210
2025-06-10 00:00:00+00:00,173,139,1005,279
2025-06-11 00:00:00+00:00,188,124,1025,247
2025-06-12 00:00:00+00:00,383,117,748,273
2025-06-13 00:00:00+00:00,176,152,848,217
2025-06-14 00:00:00+00:00,53,45,301,97
2025-06-15 00:00:00+00:00,59,41,402,105
2025-06-16 00:00:00+00:00,633,174,751,264
2025-06-17 00:00:00+00:00,766,206,829,233
2025-06-18 00:00:00+00:00,397,166,915,247
2025-06-19 00:00:00+00:00,338,148,823,245
2025-06-20 00:00:00+00:00,301,112,860,214
2025-06-21 00:00:00+00:00,86,68,304,111
2025-06-22 00:00:00+00:00,20,14,97,32
