referrer,views_total,views_unique
Google,6446,773
github.com,1490,234
Bing,618,61
t.co,423,157
cn.bing.com,110,52
yandex.ru,66,8
Baidu,50,22
pypi.org,49,14
leggedrobotics.github.io,38,9
DuckDuckGo,36,12
