referrer,views_total,views_unique
Google,3626,656
github.com,956,150
Bing,218,46
cn.bing.com,143,37
index.ros.org,96,13
link.zhihu.com,79,32
Baidu,72,26
pypi.org,47,11
scaron.info,38,1
link.csdn.net,33,10
