referrer,views_total,views_unique
Google,5163,981
github.com,1381,223
Bing,340,75
cn.bing.com,214,54
chatgpt.com,109,14
Baidu,99,23
jcarpent.github.io,85,5
com.google.android.gm,53,12
DuckDuckGo,52,10
yandex.ru,43,4
