referrer,views_total,views_unique
Google,3904,856
github.com,662,148
Bing,178,37
chatgpt.com,80,24
DuckDuckGo,71,14
cn.bing.com,54,13
search.brave.com,32,8
ecosia.org,31,7
index.ros.org,27,9
pypi.org,23,8
