referrer,views_total,views_unique
Google,5223,918
github.com,1207,182
Bing,502,77
cn.bing.com,165,56
yandex.ru,105,5
chatgpt.com,75,6
index.ros.org,64,13
DuckDuckGo,64,11
Baidu,61,21
pypi.org,48,9
