referrer,views_total,views_unique
Google,5043,801
github.com,1330,200
Bing,409,89
yandex.ru,123,9
cn.bing.com,109,33
link.zhihu.com,87,23
search.brave.com,64,5
DuckDuckGo,54,20
linkedin.com,53,28
index.ros.org,45,10
