time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-06 00:00:00+00:00,162,26,568,162
2024-11-07 00:00:00+00:00,76,46,972,237
2024-11-08 00:00:00+00:00,212,47,784,190
2024-11-09 00:00:00+00:00,54,17,289,107
2024-11-10 00:00:00+00:00,38,12,315,111
2024-11-11 00:00:00+00:00,49,18,973,222
2024-11-12 00:00:00+00:00,92,40,712,216
2024-11-13 00:00:00+00:00,298,54,776,207
2024-11-14 00:00:00+00:00,26,19,686,202
2024-11-15 00:00:00+00:00,95,34,720,226
2024-11-16 00:00:00+00:00,6,6,215,87
2024-11-17 00:00:00+00:00,20,3,228,81
2024-11-18 00:00:00+00:00,147,67,968,217
2024-11-19 00:00:00+00:00,89,61,1026,253
2024-11-20 00:00:00+00:00,14,11,179,64
