time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-02 00:00:00+00:00,45,22,282,61
2024-06-03 00:00:00+00:00,257,152,1504,184
2024-06-04 00:00:00+00:00,350,151,1396,214
2024-06-05 00:00:00+00:00,373,200,1333,179
2024-06-06 00:00:00+00:00,319,166,789,163
2024-06-07 00:00:00+00:00,274,154,1007,174
2024-06-08 00:00:00+00:00,3828,35,184,74
2024-06-09 00:00:00+00:00,126,84,441,71
2024-06-10 00:00:00+00:00,544,352,1198,155
2024-06-11 00:00:00+00:00,983,175,1327,180
2024-06-12 00:00:00+00:00,637,106,1249,178
2024-06-13 00:00:00+00:00,296,115,1170,175
2024-06-14 00:00:00+00:00,343,126,1090,150
2024-06-15 00:00:00+00:00,164,43,310,61
2024-06-16 00:00:00+00:00,9,8,35,11
