referrer,views_total,views_unique
Google,5202,1098
github.com,1215,185
Bing,448,87
cn.bing.com,190,57
DuckDuckGo,153,15
leggedrobotics.github.io,63,7
yandex.ru,60,4
Baidu,53,26
link.zhihu.com,47,14
pypi.org,31,8
