referrer,views_total,views_unique
Google,5133,1098
github.com,1376,219
Bing,467,96
cn.bing.com,139,46
DuckDuckGo,133,18
yandex.ru,94,6
com.google.android.gm,58,6
Baidu,56,27
leggedrobotics.github.io,44,9
ch.search.yahoo.com,28,1
