referrer,views_total,views_unique
Google,4151,908
github.com,770,173
Bing,282,81
cn.bing.com,214,70
search.brave.com,92,13
DuckDuckGo,79,25
pypi.org,52,16
Baidu,50,25
ecosia.org,48,4
chatgpt.com,41,21
