referrer,views_total,views_unique
Google,5833,1057
github.com,1553,248
Bing,264,76
cn.bing.com,260,65
codesign-team.pages.sberrobots.ru,102,1
DuckDuckGo,69,14
pypi.org,59,10
yandex.ru,53,4
leggedrobotics.github.io,35,10
link.zhihu.com,30,10
