referrer,views_total,views_unique
Google,5371,910
github.com,1205,213
Bing,594,80
cn.bing.com,220,47
yandex.ru,110,9
Baidu,76,27
DuckDuckGo,72,17
search.brave.com,58,6
com.google.android.gm,53,9
pypi.org,48,12
