referrer,views_total,views_unique
Google,3252,760
github.com,661,151
Bing,267,86
cn.bing.com,181,69
Baidu,89,23
DuckDuckGo,69,22
chatgpt.com,54,26
pypi.org,42,11
index.ros.org,42,9
link.zhihu.com,36,13
