referrer,views_total,views_unique
Google,3459,951
github.com,685,198
Bing,277,94
cn.bing.com,233,84
yandex.ru,79,7
DuckDuckGo,67,18
leggedrobotics.github.io,53,16
chatgpt.com,50,19
Baidu,40,26
search.brave.com,33,16
