referrer,views_total,views_unique
Google,5313,859
github.com,1067,199
Bing,628,75
cn.bing.com,195,48
yandex.ru,104,13
Baidu,74,26
search.brave.com,64,5
DuckDuckGo,60,18
pypi.org,53,12
index.ros.org,46,10
