referrer,views_total,views_unique
Google,4418,1035
github.com,777,238
Bing,233,52
chatgpt.com,123,34
cn.bing.com,121,45
pypi.org,62,11
index.ros.org,51,21
DuckDuckGo,45,20
yandex.ru,31,5
ecosia.org,29,4
