referrer,views_total,views_unique
Google,4269,908
github.com,774,176
Bing,263,75
cn.bing.com,180,65
search.brave.com,92,13
DuckDuckGo,79,25
pypi.org,50,15
Baidu,45,23
ecosia.org,45,2
index.ros.org,38,10
