referrer,views_total,views_unique
Google,4771,1022
github.com,1110,178
Bing,309,70
cn.bing.com,176,47
Baidu,94,25
jcarpent.github.io,94,7
DuckDuckGo,91,21
yandex.ru,52,7
pypi.org,37,15
com.google.android.gm,33,8
