referrer,views_total,views_unique
Google,5268,960
github.com,1327,187
Bing,583,86
cn.bing.com,156,53
yandex.ru,105,5
chatgpt.com,85,8
index.ros.org,69,14
Baidu,63,21
DuckDuckGo,63,10
pypi.org,41,7
