time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-29 00:00:00+00:00,43,30,1233,174
2024-07-30 00:00:00+00:00,76,44,1776,250
2024-07-31 00:00:00+00:00,66,37,1841,218
2024-08-01 00:00:00+00:00,83,52,1262,211
2024-08-02 00:00:00+00:00,50,33,1229,198
2024-08-03 00:00:00+00:00,12,11,403,80
2024-08-04 00:00:00+00:00,11,8,331,87
2024-08-05 00:00:00+00:00,118,34,1342,227
2024-08-06 00:00:00+00:00,115,37,1188,217
2024-08-07 00:00:00+00:00,161,46,1196,222
2024-08-08 00:00:00+00:00,76,47,989,173
2024-08-09 00:00:00+00:00,54,39,943,168
2024-08-10 00:00:00+00:00,21,15,484,94
2024-08-11 00:00:00+00:00,41,23,460,80
2024-08-12 00:00:00+00:00,15,15,92,30
