referrer,views_total,views_unique
Google,3983,915
github.com,735,204
Bing,322,83
cn.bing.com,174,66
DuckDuckGo,69,18
index.ros.org,59,27
Baidu,52,23
search.brave.com,52,10
pypi.org,38,16
link.zhihu.com,34,19
