referrer,views_total,views_unique
Google,3290,751
github.com,671,152
Bing,261,85
cn.bing.com,185,71
Baidu,89,23
DuckDuckGo,68,22
chatgpt.com,52,24
index.ros.org,46,11
pypi.org,39,10
link.zhihu.com,36,13
