time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-14 00:00:00+00:00,21,18,309,68
2024-07-15 00:00:00+00:00,109,51,1417,234
2024-07-16 00:00:00+00:00,268,74,1327,238
2024-07-17 00:00:00+00:00,266,80,1499,230
2024-07-18 00:00:00+00:00,176,48,1312,241
2024-07-19 00:00:00+00:00,136,53,942,214
2024-07-20 00:00:00+00:00,70,17,647,122
2024-07-21 00:00:00+00:00,25,10,383,83
2024-07-22 00:00:00+00:00,324,56,916,212
2024-07-23 00:00:00+00:00,141,51,1214,250
2024-07-24 00:00:00+00:00,268,68,1239,236
2024-07-25 00:00:00+00:00,226,69,1178,257
2024-07-26 00:00:00+00:00,78,41,955,194
2024-07-27 00:00:00+00:00,60,32,403,74
2024-07-28 00:00:00+00:00,5,4,90,22
