referrer,views_total,views_unique
Google,5070,904
github.com,1238,182
Bing,575,86
cn.bing.com,155,54
yandex.ru,97,5
chatgpt.com,88,8
DuckDuckGo,61,9
index.ros.org,48,12
pypi.org,43,8
Baidu,35,20
