referrer,views_total,views_unique
Google,5075,1094
github.com,1226,186
Bing,344,71
cn.bing.com,168,47
DuckDuckGo,96,19
Baidu,93,25
yandex.ru,52,7
pypi.org,48,17
com.google.android.gm,33,8
index.ros.org,32,11
