referrer,views_total,views_unique
Google,4201,1096
github.com,772,185
Bing,290,85
cn.bing.com,170,54
chatgpt.com,115,42
search.brave.com,56,17
index.ros.org,50,20
Baidu,48,23
DuckDuckGo,45,18
link.zhihu.com,41,26
