referrer,views_total,views_unique
Google,5449,975
github.com,1536,226
Bing,442,80
cn.bing.com,213,57
chatgpt.com,113,14
yandex.ru,101,6
jcarpent.github.io,80,5
pypi.org,70,14
com.google.android.gm,50,10
index.ros.org,48,11
