referrer,views_total,views_unique
Google,3762,868
github.com,631,160
Bing,191,41
chatgpt.com,97,29
DuckDuckGo,68,19
cn.bing.com,66,17
search.brave.com,44,11
ecosia.org,35,7
index.ros.org,32,10
yandex.ru,24,5
