referrer,views_total,views_unique
Google,4744,1042
github.com,1299,212
Bing,447,90
DuckDuckGo,125,15
cn.bing.com,115,42
leggedrobotics.github.io,62,9
Baidu,57,25
yandex.ru,46,4
link.zhihu.com,45,14
com.google.android.gm,42,6
