referrer,views_total,views_unique
Google,4403,996
github.com,952,200
cn.bing.com,310,86
Bing,273,83
DuckDuckGo,136,19
index.ros.org,99,21
Baidu,85,33
chatgpt.com,58,22
pypi.org,41,12
search.brave.com,35,9
