referrer,views_total,views_unique
Google,5098,946
github.com,1428,241
Bing,266,72
cn.bing.com,200,52
codesign-team.pages.sberrobots.ru,102,1
pypi.org,58,10
Baidu,55,17
index.ros.org,30,6
DuckDuckGo,27,13
yandex.ru,26,2
