referrer,views_total,views_unique
Google,5337,1081
github.com,1237,187
Bing,334,81
cn.bing.com,187,48
DuckDuckGo,148,15
link.zhihu.com,58,13
yandex.ru,56,4
leggedrobotics.github.io,51,5
pypi.org,44,10
Baidu,40,23
