referrer,views_total,views_unique
Google,5922,776
github.com,1256,237
Bing,654,69
t.co,414,154
cn.bing.com,146,54
yandex.ru,71,7
Baidu,53,21
leggedrobotics.github.io,51,11
pypi.org,39,15
link.zhihu.com,32,23
