referrer,views_total,views_unique
Google,3029,690
github.com,619,145
Bing,254,83
cn.bing.com,181,66
Baidu,84,22
DuckDuckGo,69,23
chatgpt.com,52,24
index.ros.org,44,10
link.zhihu.com,40,14
pypi.org,38,9
