referrer,views_total,views_unique
Google,5207,829
github.com,1013,194
Bing,441,78
cn.bing.com,153,45
yandex.ru,130,8
DuckDuckGo,65,20
search.brave.com,60,4
Baidu,54,22
pypi.org,52,12
link.csdn.net,45,12
