referrer,views_total,views_unique
Google,3372,962
github.com,660,203
Bing,295,92
cn.bing.com,243,88
DuckDuckGo,71,16
chatgpt.com,45,18
Baidu,34,22
index.ros.org,30,17
gitcode.com,30,7
yandex.ru,30,6
