time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-28 00:00:00+00:00,76,37,989,144
2024-08-29 00:00:00+00:00,79,41,1183,232
2024-08-30 00:00:00+00:00,103,45,1102,174
2024-08-31 00:00:00+00:00,25,20,377,80
2024-09-01 00:00:00+00:00,22,18,548,90
2024-09-02 00:00:00+00:00,60,42,1223,204
2024-09-03 00:00:00+00:00,128,44,1530,249
2024-09-04 00:00:00+00:00,342,69,1194,217
2024-09-05 00:00:00+00:00,116,51,966,227
2024-09-06 00:00:00+00:00,192,57,1050,186
2024-09-07 00:00:00+00:00,37,21,602,79
2024-09-08 00:00:00+00:00,16,13,376,86
2024-09-09 00:00:00+00:00,114,45,1344,199
2024-09-10 00:00:00+00:00,348,60,1402,222
2024-09-11 00:00:00+00:00,68,26,184,55
