referrer,views_total,views_unique
Google,4137,908
github.com,772,166
Bing,274,82
cn.bing.com,218,72
search.brave.com,92,13
DuckDuckGo,80,25
Baidu,50,25
index.ros.org,48,10
ecosia.org,48,4
pypi.org,45,15
