referrer,views_total,views_unique
Google,5526,980
github.com,1359,213
Bing,600,79
cn.bing.com,223,52
yandex.ru,105,8
Baidu,72,24
DuckDuckGo,72,15
com.google.android.gm,62,8
search.brave.com,58,7
leggedrobotics.github.io,38,10
