referrer,views_total,views_unique
Google,4450,1039
github.com,760,214
Bing,242,70
cn.bing.com,208,62
DuckDuckGo,59,23
link.zhihu.com,51,21
index.ros.org,45,18
search.brave.com,45,9
Baidu,38,20
chatgpt.com,23,12
