referrer,views_total,views_unique
Google,4831,697
github.com,1006,189
Bing,384,67
linkedin.com,96,45
cn.bing.com,85,23
t.co,71,12
Baidu,55,19
com.linkedin.android,44,19
odri.discourse.group,30,4
pypi.org,28,11
