referrer,views_total,views_unique
Google,5348,1024
github.com,1402,242
cn.bing.com,240,58
Bing,220,66
codesign-team.pages.sberrobots.ru,102,1
DuckDuckGo,73,12
pypi.org,60,10
yandex.ru,52,3
link.zhihu.com,51,10
leggedrobotics.github.io,48,8
