referrer,views_total,views_unique
Google,5066,899
github.com,1327,180
Bing,453,81
cn.bing.com,157,56
yandex.ru,106,6
DuckDuckGo,75,13
index.ros.org,63,12
Baidu,60,20
pypi.org,49,10
link.csdn.net,22,5
