referrer,views_total,views_unique
Google,3409,927
github.com,726,185
Bing,382,101
cn.bing.com,191,70
DuckDuckGo,81,26
yandex.ru,70,3
chatgpt.com,56,13
leggedrobotics.github.io,52,11
Baidu,46,26
gitcode.com,38,7
