time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-30 00:00:00+00:00,168,76,473.0,126.0
2025-01-31 00:00:00+00:00,210,111,707.0,134.0
2025-02-01 00:00:00+00:00,205,84,314.0,81.0
2025-02-02 00:00:00+00:00,116,70,393.0,70.0
2025-02-03 00:00:00+00:00,434,128,774.0,167.0
2025-02-04 00:00:00+00:00,256,126,864.0,184.0
2025-02-05 00:00:00+00:00,292,140,725.0,226.0
2025-02-06 00:00:00+00:00,340,181,753.0,193.0
2025-02-07 00:00:00+00:00,322,151,788.0,197.0
2025-02-08 00:00:00+00:00,87,58,299.0,121.0
2025-02-09 00:00:00+00:00,131,98,201.0,97.0
2025-02-10 00:00:00+00:00,380,93,772.0,201.0
2025-02-11 00:00:00+00:00,436,154,775.0,219.0
2025-02-12 00:00:00+00:00,480,111,,
2025-02-13 00:00:00+00:00,23,20,,
