referrer,views_total,views_unique
Google,4847,910
github.com,1268,237
Bing,274,76
cn.bing.com,189,56
codesign-team.pages.sberrobots.ru,102,1
pypi.org,53,11
Baidu,51,15
DuckDuckGo,33,11
index.ros.org,33,8
yandex.ru,33,3
