referrer,views_total,views_unique
Google,5166,1027
github.com,1410,222
Bing,266,66
cn.bing.com,192,48
Baidu,95,23
jcarpent.github.io,89,7
DuckDuckGo,63,15
chatgpt.com,62,12
com.google.android.gm,62,9
yandex.ru,44,5
